state_abbr,county_name,hospital_name,city,wait_text,wait_minutes,detail_url,detail_name,detail_address,detail_city,detail_state,detail_zip,detail_phone,detail_hospital_type,detail_emergency_services,detail_mortality_overall_text,detail_mortality_overall_percent,detail_mortality_overall_direction,detail_mortality_heart_attack_percent,detail_mortality_stroke_percent,detail_mortality_heart_failure_percent,detail_mortality_pneumonia_percent,detail_c_diff_cases,detail_mrsa_cases,detail_avg_time_in_ed_minutes,detail_overall_patient_rating,detail_positive_patient_ratings,detail_negative_patient_ratings,source_url,scrape_ts
KY,Breckinridge,Breckinridge Memorial Hospital,Hardinsburg,2h 22m,142.0,https://www.hospitalstats.org/hospital-ratings/breckinridge-memorial-hospital-hardinsburg-ky.htm,Breckinridge Memorial Hospital Ratings,1011 Old Highway 60,Hardinsburg,KY,40143,(270) 756-7000,Critical Access Hospitals,YES,14% worse,14.0,worse,,,14.9,20.1,1,0,142,POOR,Nurses usually respond quickly when patients need help; Patients usually receive help when they request it; Rooms were often quiet at night,Nurses often fail to communicate; Doctors often fail to communicate with patients; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Breckinridge-County-KY.htm,2025-10-18T17:43:23.736755+00:00
KY,Calloway,Murray-Calloway County Hospital,Murray,3h 5m,185.0,https://www.hospitalstats.org/hospital-ratings/murray-calloway-county-hospital-murray-ky.htm,Murray-Calloway County Hospital Ratings,803 Poplar Street,Murray,KY,42071,(270) 762-1100,Acute Care Hospitals,YES,14% worse,14.0,worse,13.0,16.7,16.7,19.4,6,1,185,AVERAGE,Nurses usually take time to communicate well; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Calloway-County-KY.htm,2025-10-18T17:43:26.629872+00:00
KY,Campbell,St Elizabeth Ft Thomas,Fort Thomas,2h 46m,166.0,https://www.hospitalstats.org/hospital-ratings/st-elizabeth-ft-thomas-fort-thomas-ky.htm,St Elizabeth Ft Thomas Ratings,85 North Grand Avenue,Fort Thomas,KY,41075,(859) 572-3100,Acute Care Hospitals,YES,7% better,7.0,better,12.5,12.5,9.4,18.5,7,1,166,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Campbell-County-KY.htm,2025-10-18T17:43:28.565336+00:00
KY,Casey,Casey County Hospital,Liberty,1h 39m,99.0,https://www.hospitalstats.org/hospital-ratings/casey-county-hospital-liberty-ky.htm,Casey County Hospital Ratings,187 Wolford Avenue,Liberty,KY,42539,(606) 787-6275,Critical Access Hospitals,YES,8% worse,8.0,worse,,,,19.7,1,0,99,POOR,,,https://www.hospitalstats.org/ER-Wait-Time/Casey-County-KY.htm,2025-10-18T17:43:31.433001+00:00
KY,Christian,Blanchfield Ach (Ft Campbell),Fort Campbell,2h 52m,172.0,https://www.hospitalstats.org/hospital-ratings/blanchfield-ach-ft-campbell-fort-campbell-ky.htm,Blanchfield Ach (Ft Campbell) Ratings,650 Joel Drive,Fort Campbell,KY,42223,(270) 798-8400,Acute Care - Department of Defense,YES,,,,,,,,0,,172,AVERAGE,Nurses usually respond quickly when patients need help; Nurses usually take time to communicate well; Patients usually receive help when they request it; Rooms and facilities are usually clean; Rooms were often quiet at night,,https://www.hospitalstats.org/ER-Wait-Time/Christian-County-KY.htm,2025-10-18T17:43:34.328268+00:00
KY,Christian,Jennie Stuart Medical Center,Hopkinsville,3h 4m,184.0,https://www.hospitalstats.org/hospital-ratings/jennie-stuart-medical-center-hopkinsville-ky.htm,Jennie Stuart Medical Center Ratings,320 West 18th Street,Hopkinsville,KY,42240,(270) 887-0100,Acute Care Hospitals,YES,10% worse,10.0,worse,,13.8,12.4,22.8,12,1,184,AVERAGE,Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Christian-County-KY.htm,2025-10-18T17:43:34.328268+00:00
KY,Clark,Clark Regional Medical Center,Winchester,2h 22m,142.0,https://www.hospitalstats.org/hospital-ratings/clark-regional-medical-center-winchester-ky.htm,Clark Regional Medical Center Ratings,175 Hospital Drive,Winchester,KY,40391,(859) 737-8559,Acute Care Hospitals,YES,3% better,3.0,better,12.4,13.1,10.7,18.5,1,1,142,VERY GOOD,Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Clark-County-KY.htm,2025-10-18T17:43:36.245281+00:00
KY,Clay,Manchester Memorial Hospital,Manchester,2h 12m,132.0,https://www.hospitalstats.org/hospital-ratings/manchester-memorial-hospital-manchester-ky.htm,Manchester Memorial Hospital Ratings,210 Marie Langdon Drive,Manchester,KY,40962,(606) 598-5104,Acute Care Hospitals,YES,1% better,1.0,better,,,12.2,17.6,4,0,132,VERY GOOD,Nurses usually respond quickly when patients need help; Patients usually receive help when they request it,,https://www.hospitalstats.org/ER-Wait-Time/Clay-County-KY.htm,2025-10-18T17:43:38.145470+00:00
KY,Clinton,The Medical Center At Albany,Albany,1h 55m,115.0,https://www.hospitalstats.org/hospital-ratings/the-medical-center-at-albany-albany-ky.htm,The Medical Center At Albany Ratings,723 Burkesville Road,Albany,KY,42602,(606) 387-3651,Acute Care Hospitals,YES,12% worse,12.0,worse,,,,20.7,2,1,115,POOR,Rooms and facilities are usually clean; Rooms were often quiet at night,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Clinton-County-KY.htm,2025-10-18T17:43:40.080785+00:00
KY,Crittenden,Crittenden Community Hospital,Marion,2h 23m,143.0,https://www.hospitalstats.org/hospital-ratings/crittenden-community-hospital-marion-ky.htm,Crittenden Community Hospital Ratings,520 West Gum Street,Marion,KY,42064,(270) 965-1001,Acute Care Hospitals,YES,17% worse,17.0,worse,,,,21.8,3,0,143,POOR,Nurses usually respond quickly when patients need help; Nurses usually take time to communicate well; Patients usually receive help when they request it,Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Crittenden-County-KY.htm,2025-10-18T17:43:42.050350+00:00
KY,Cumberland,Cumberland County Hospital,Burkesville,1h 31m,91.0,https://www.hospitalstats.org/hospital-ratings/cumberland-county-hospital-burkesville-ky.htm,Cumberland County Hospital Ratings,299 Glasgow Road,Burkesville,KY,42717,(270) 864-2511,Critical Access Hospitals,YES,24% worse,24.0,worse,,,,24.1,1,0,91,POOR,,,https://www.hospitalstats.org/ER-Wait-Time/Cumberland-County-KY.htm,2025-10-18T17:43:44.003123+00:00
KY,Daviess,Owensboro Health Regional Hospital,Owensboro,3h 41m,221.0,https://www.hospitalstats.org/hospital-ratings/owensboro-health-regional-hospital-owensboro-ky.htm,Owensboro Health Regional Hospital Ratings,1201 Pleasant Valley Road,Owensboro,KY,42303,(270) 417-2000,Acute Care Hospitals,YES,10% worse,10.0,worse,12.9,14.2,13.5,22.0,4,5,221,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Daviess-County-KY.htm,2025-10-18T17:43:45.946453+00:00
KY,Estill,Marcum And Wallace Memorial Hospital,Irvine,2h 19m,139.0,https://www.hospitalstats.org/hospital-ratings/marcum-and-wallace-memorial-hospital-irvine-ky.htm,Marcum And Wallace Memorial Hospital Ratings,60 Mercy Court,Irvine,KY,40336,(606) 723-2115,Critical Access Hospitals,YES,12% better,12.0,better,,,11.2,15.7,0,0,139,POOR,Nurses usually respond quickly when patients need help; Patients usually receive help when they request it,,https://www.hospitalstats.org/ER-Wait-Time/Estill-County-KY.htm,2025-10-18T17:43:47.917707+00:00
KY,Fayette,University Of Kentucky Hospital,Lexington,3h 9m,189.0,https://www.hospitalstats.org/hospital-ratings/university-of-kentucky-hospital-lexington-ky.htm,University Of Kentucky Hospital Ratings,800 Rose Street,Lexington,KY,40536,(859) 257-2278,Acute Care Hospitals,YES,6% better,6.0,better,12.4,13.6,13.5,13.8,27,50,189,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Fayette-County-KY.htm,2025-10-18T17:43:53.844957+00:00
KY,Fayette,Saint Joseph East,Lexington,3h 22m,202.0,https://www.hospitalstats.org/hospital-ratings/saint-joseph-east-lexington-ky.htm,Saint Joseph East Ratings,150 North Eagle Creek Drive,Lexington,KY,40509,(859) 967-5000,Acute Care Hospitals,YES,8% better,8.0,better,12.6,12.5,11.8,15.3,1,0,202,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Fayette-County-KY.htm,2025-10-18T17:43:53.844957+00:00
KY,Fayette,Baptist Health Lexington,Lexington,3h 39m,219.0,https://www.hospitalstats.org/hospital-ratings/baptist-health-lexington-lexington-ky.htm,Baptist Health Lexington Ratings,1740 Nicholasville Road,Lexington,KY,40503,(859) 260-6104,Acute Care Hospitals,YES,7% worse,7.0,worse,15.0,13.5,12.4,19.7,9,6,219,VERY GOOD,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Fayette-County-KY.htm,2025-10-18T17:43:53.844957+00:00
KY,Fayette,Saint Joseph Hospital,Lexington,3h 46m,226.0,https://www.hospitalstats.org/hospital-ratings/saint-joseph-hospital-lexington-ky.htm,Saint Joseph Hospital Ratings,One Saint Joseph Drive,Lexington,KY,40504,(859) 313-1000,Acute Care Hospitals,YES,9% better,9.0,better,12.6,13.8,12.1,13.4,5,2,226,BELOW AVERAGE,Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Fayette-County-KY.htm,2025-10-18T17:43:53.844957+00:00
KY,Fayette,Lexington Va Medical Center,Lexington,N/A,,https://www.hospitalstats.org/hospital-ratings/lexington-va-medical-center-lexington-ky.htm,Lexington Va Medical Center Ratings,1101 Veterans Drive,Lexington,KY,40502,(859) 233-4511,Acute Care - Veterans Administration,YES,23% better,23.0,better,11.0,,9.1,14.5,,,,VERY GOOD,Nurses usually take time to communicate well; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Fayette-County-KY.htm,2025-10-18T17:43:53.844957+00:00
KY,Fleming,Fleming County Hospital,Flemingsburg,1h 38m,98.0,https://www.hospitalstats.org/hospital-ratings/fleming-county-hospital-flemingsburg-ky.htm,Fleming County Hospital Ratings,55 Foundation Drive,Flemingsburg,KY,41041,(606) 849-5100,Critical Access Hospitals,YES,18% worse,18.0,worse,,,,22.2,1,0,98,VERY GOOD,Nurses usually respond quickly when patients need help; Patients usually receive help when they request it,,https://www.hospitalstats.org/ER-Wait-Time/Fleming-County-KY.htm,2025-10-18T17:43:56.076598+00:00
KY,Floyd,Mcdowell Arh Hospital,Mc Dowell,1h 24m,84.0,https://www.hospitalstats.org/hospital-ratings/mcdowell-arh-hospital-mc-dowell-ky.htm,Mcdowell Arh Hospital Ratings,9879 Kentucky Route 122,Mc Dowell,KY,41647,(606) 377-3400,Critical Access Hospitals,YES,,,,,,,,1,0,84,POOR,Nurses usually respond quickly when patients need help; Nurses usually take time to communicate well; Patients usually receive help when they request it; Rooms and facilities are usually clean; Rooms were often quiet at night,,https://www.hospitalstats.org/ER-Wait-Time/Floyd-County-KY.htm,2025-10-18T17:43:59.886100+00:00
KY,Floyd,Arh Our Lady Of The Way,Martin,1h 32m,92.0,https://www.hospitalstats.org/hospital-ratings/arh-our-lady-of-the-way-martin-ky.htm,Arh Our Lady Of The Way Ratings,11203 Main Street,Martin,KY,41649,(606) 285-6400,Critical Access Hospitals,YES,,,,,,,,0,0,92,POOR,Nurses usually respond quickly when patients need help; Nurses usually take time to communicate well; Patients usually receive help when they request it,,https://www.hospitalstats.org/ER-Wait-Time/Floyd-County-KY.htm,2025-10-18T17:43:59.886100+00:00
KY,Floyd,Highlands Arh Regional Medical Center,Prestonsburg,3h 6m,186.0,https://www.hospitalstats.org/hospital-ratings/highlands-arh-regional-medical-center-prestonsburg-ky.htm,Highlands Arh Regional Medical Center Ratings,5000 Kentucky Route 321,Prestonsburg,KY,41653,(606) 886-8511,Acute Care Hospitals,YES,7% worse,7.0,worse,13.3,,12.7,19.9,3,2,186,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Floyd-County-KY.htm,2025-10-18T17:43:59.886100+00:00
KY,Franklin,Frankfort Regional Medical Center,Frankfort,3h 8m,188.0,https://www.hospitalstats.org/hospital-ratings/frankfort-regional-medical-center-frankfort-ky.htm,Frankfort Regional Medical Center Ratings,299 Kings Daughters Drive,Frankfort,KY,40601,(502) 875-5240,Acute Care Hospitals,YES,4% better,4.0,better,12.1,12.0,11.4,18.8,4,1,188,AVERAGE,Nurses usually take time to communicate well,Staff doesn't respond quickly when patients need help; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Franklin-County-KY.htm,2025-10-18T17:44:01.794877+00:00
KY,Grant,St Elizabeth Grant,Williamstown,1h 51m,111.0,https://www.hospitalstats.org/hospital-ratings/st-elizabeth-grant-williamstown-ky.htm,St Elizabeth Grant Ratings,238 Barnes Road,Williamstown,KY,41097,(859) 824-8105,Critical Access Hospitals,YES,,,,,,,,0,0,111,POOR,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Grant-County-KY.htm,2025-10-18T17:44:04.671396+00:00
KY,Graves,Jackson Purchase Medical Center,Mayfield,2h 10m,130.0,https://www.hospitalstats.org/hospital-ratings/jackson-purchase-medical-center-mayfield-ky.htm,Jackson Purchase Medical Center Ratings,1099 Medical Center Circle,Mayfield,KY,42066,(270) 251-4585,Acute Care Hospitals,YES,5% worse,5.0,worse,13.4,15.8,13.2,17.1,1,2,130,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Graves-County-KY.htm,2025-10-18T17:44:06.565710+00:00
KY,Grayson,Owensboro Health Twin Lakes Medical Center,Leitchfield,1h 46m,106.0,https://www.hospitalstats.org/hospital-ratings/owensboro-health-twin-lakes-medical-center-leitchfield-ky.htm,Owensboro Health Twin Lakes Medical Center Ratings,910 Wallace Avenue,Leitchfield,KY,42754,(270) 259-9400,Acute Care Hospitals,YES,1% worse,1.0,worse,,15.0,11.7,17.6,2,0,106,AVERAGE,Nurses usually take time to communicate well; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Grayson-County-KY.htm,2025-10-18T17:44:08.488214+00:00
KY,Green,Jane Todd Crawford Hospital,Greensburg,2h 23m,143.0,https://www.hospitalstats.org/hospital-ratings/jane-todd-crawford-hospital-greensburg-ky.htm,Jane Todd Crawford Hospital Ratings,290 Industrial Park Road,Greensburg,KY,42743,(270) 932-4211,Critical Access Hospitals,YES,,,,,,,,5,0,143,POOR,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Green-County-KY.htm,2025-10-18T17:44:10.374062+00:00
KY,Hardin,Baptist Health Hardin,Elizabethtown,3h 59m,239.0,https://www.hospitalstats.org/hospital-ratings/baptist-health-hardin-elizabethtown-ky.htm,Baptist Health Hardin Ratings,913 North Dixie Avenue,Elizabethtown,KY,42701,(270) 737-1212,Acute Care Hospitals,YES,4% worse,4.0,worse,12.8,13.8,12.3,20.0,24,4,239,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Hardin-County-KY.htm,2025-10-18T17:44:13.329889+00:00
