provider_ccn,provider_org_name,provider_city,provider_street_address,provider_state_fips,provider_zip5,provider_state_abbreviation,provider_ruca_code,provider_ruca_description,drg_code,drg_description,total_discharges,average_submitted_covered_charge,average_total_payment_amount,average_medicare_payment_amount
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",436,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC,11,46252.18,12344.45,9051.09
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",438,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC,14,67948.36,23981.93,11273.5
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",441,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH MCC",35,110301.97,25156.63,13542.23
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",442,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH CC",42,38767.0,10908.69,7517.31
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",444,DISORDERS OF THE BILIARY TRACT WITH MCC,20,95913.0,21092.25,12330.4
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",445,DISORDERS OF THE BILIARY TRACT WITH CC,17,53692.82,12567.24,7987.53
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",454,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,13,259251.23,62141.54,38937.15
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",457,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",12,224028.58,56185.25,38917.5
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",459,SPINAL FUSION EXCEPT CERVICAL WITH MCC,19,277979.74,76698.42,38404.95
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,85,156253.61,38762.2,24432.4
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",463,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D,11,190540.73,72551.27,30609.64
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",464,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D,43,114505.0,30616.19,19995.44
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",465,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D,13,79294.69,17978.08,14143.54
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",466,REVISION OF HIP OR KNEE REPLACEMENT WITH MCC,18,154653.39,41070.67,34381.5
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",467,REVISION OF HIP OR KNEE REPLACEMENT WITH CC,97,106574.56,30790.09,24114.51
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",468,REVISION OF HIP OR KNEE REPLACEMENT WITHOUT CC/MCC,42,82483.45,25005.4,19046.31
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,29,83648.1,24128.66,11250.0
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",471,CERVICAL SPINAL FUSION WITH MCC,11,264124.64,61341.91,38003.36
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",472,CERVICAL SPINAL FUSION WITH CC,28,112891.71,42758.07,16574.14
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",473,CERVICAL SPINAL FUSION WITHOUT CC/MCC,12,112051.33,28098.0,13760.83
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",475,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITH CC,14,90780.43,21443.07,14713.14
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",480,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,27,180798.74,35291.85,24863.37
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,74,118156.58,22642.8,14799.38
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",482,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITHOUT CC/MCC,11,100542.55,17943.09,13295.82
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",483,MAJOR JOINT OR LIMB REATTACHMENT PROCEDURES OF UPPER EXTREMITIES,25,100817.88,20418.76,16200.04
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",492,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH MCC",17,230273.47,36664.12,29811.41
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",493,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH CC",32,138387.34,23191.44,16434.09
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",501,SOFT TISSUE PROCEDURES WITH CC,12,120857.92,20876.92,13537.17
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",516,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITH CC,25,91280.04,19608.8,11991.28
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",517,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITHOUT CC/MCC,17,66435.71,17682.35,8537.12
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",519,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH CC,18,105600.61,18526.56,12931.06
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,30,107252.3,22685.8,15371.9
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",536,FRACTURES OF HIP AND PELVIS WITHOUT MCC,18,47723.06,9671.78,6075.67
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",551,MEDICAL BACK PROBLEMS WITH MCC,17,103930.35,20691.18,11698.76
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",552,MEDICAL BACK PROBLEMS WITHOUT MCC,44,49831.43,11666.11,7392.25
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",556,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT MCC,11,75649.64,11805.45,6488.55
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",563,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",12,37437.08,9362.5,6537.0
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",580,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH CC",14,97087.29,18182.0,11238.57
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",602,CELLULITIS WITH MCC,15,73458.13,14721.87,9117.73
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",603,CELLULITIS WITHOUT MCC,38,35137.74,10812.05,7019.0
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",614,ADRENAL AND PITUITARY PROCEDURES WITH CC/MCC,14,129003.64,27804.0,17451.21
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",637,DIABETES WITH MCC,21,58701.0,15200.0,9573.86
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",638,DIABETES WITH CC,20,37818.3,10671.05,7061.4
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",82,74827.37,17242.16,11373.32
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",76,37062.13,10118.22,6090.21
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",643,ENDOCRINE DISORDERS WITH MCC,14,57078.29,16969.71,12571.0
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",650,KIDNEY TRANSPLANT WITH HEMODIALYSIS WITH MCC,30,352042.87,45472.97,38424.17
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",652,KIDNEY TRANSPLANT,65,280349.46,32113.86,19480.74
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",654,MAJOR BLADDER PROCEDURES WITH CC,12,131328.92,28702.33,18699.25
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",657,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITH CC,15,94235.47,16733.6,13758.87
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",658,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITHOUT CC/MCC,14,85071.36,15644.79,10055.36
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",659,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH MCC,16,152184.06,41832.62,25781.5
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",660,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH CC,13,81305.54,20940.0,9757.0
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",673,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH MCC,20,108872.45,34183.55,27759.15
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",674,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH CC,13,76016.69,22625.23,17561.23
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",682,RENAL FAILURE WITH MCC,54,60644.28,18511.48,10414.26
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",683,RENAL FAILURE WITH CC,68,30830.29,11430.75,6391.57
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,34,38752.68,13165.24,9050.88
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,74,29675.91,9949.77,6348.77
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,44,66494.39,19203.16,12738.45
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",699,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH CC,58,47464.05,11714.22,7918.88
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",737,UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITH CC,26,68750.04,18054.23,13494.04
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",808,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,16,69580.44,21481.94,16538.69
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",809,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,34,48794.26,15843.94,8351.56
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",811,RED BLOOD CELL DISORDERS WITH MCC,24,46779.12,15062.04,11871.58
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",812,RED BLOOD CELL DISORDERS WITHOUT MCC,42,35344.5,11833.45,7046.67
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",828,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDUR,12,84024.83,15729.58,11695.58
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",834,ACUTE LEUKEMIA WITH MCC,24,222753.88,64618.67,37109.71
