Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_St,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,APC_Cd,APC_Desc,Bene_Cnt,CAPC_Srvcs,Avg_Tot_Sbmtd_Chrgs,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Outlier_Srvcs,Avg_Mdcr_Outlier_Amt
010033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,01,35233,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5492,Level 2 Intraocular Procedures,,,,,,,
010033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,01,35233,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5503,"Level 3 Extraocular, Repair, and Plastic Eye Procedures",,,,,,,
010033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,01,35233,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5504,"Level 4 Extraocular, Repair, and Plastic Eye Procedures",,,,,,,
010033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,01,35233,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5627,Level 7 Radiation Therapy,42,43,70278.581395349,6610.4427906977,5241.4827906977,0,0
010033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,01,35233,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5881,Ancillary Outpatient Services When Patient Dies,,,,,,,
010033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,01,35233,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",8011,Comprehensive Observation Services,305,326,21487.60303681,2074.4726687116,1664.3836809816,,
010034,Community Hospital Inc,805 Friendship Road,Tallassee,AL,01,36078,7.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,,,,,,,
010034,Community Hospital Inc,805 Friendship Road,Tallassee,AL,01,36078,7.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5112,Level 2 Musculoskeletal Procedures,,,,,,,
010034,Community Hospital Inc,805 Friendship Road,Tallassee,AL,01,36078,7.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5113,Level 3 Musculoskeletal Procedures,,,,,,,
010034,Community Hospital Inc,805 Friendship Road,Tallassee,AL,01,36078,7.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5302,Level 2 Upper GI Procedures,14,19,2554.4736842105,1446.0184210526,1139.2484210526,0,0
010034,Community Hospital Inc,805 Friendship Road,Tallassee,AL,01,36078,7.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5341,Abdominal/Peritoneal/Biliary and Related Procedures,,,,,,,
010034,Community Hospital Inc,805 Friendship Road,Tallassee,AL,01,36078,7.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5361,Level 1 Laparoscopy and Related Services,,,,,,,
010034,Community Hospital Inc,805 Friendship Road,Tallassee,AL,01,36078,7.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5491,Level 1 Intraocular Procedures,,,,,,,
010034,Community Hospital Inc,805 Friendship Road,Tallassee,AL,01,36078,7.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",8011,Comprehensive Observation Services,,,,,,,
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,60,65,6887.5693846154,1385.2529230769,1095.0912307692,0,0
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,18,18,7729.35,2265.5938888889,1767.435,0,0
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,13,14,9695.72,3251.47,2590.6,0,0
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,15,16,14484.29625,5621.03,4478.54,0,0
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5093,Level 3 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5094,Level 4 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5112,Level 2 Musculoskeletal Procedures,38,40,5945.97225,1302.823,1021.88925,0,0
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5113,Level 3 Musculoskeletal Procedures,48,48,10223.0475,2718.8091666667,2145.57125,0,0
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5114,Level 4 Musculoskeletal Procedures,67,69,22098.152463768,6111.6927536232,4837.5024637681,0,0
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5115,Level 5 Musculoskeletal Procedures,86,88,79328.016363636,12215.841363636,10615.841363636,0,0
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5153,Level 3 Airway Endoscopy,,,,,,,
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5154,Level 4 Airway Endoscopy,,,,,,,
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5155,Level 5 Airway Endoscopy,,,,,,,
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5163,Level 3 ENT Procedures,,,,,,,
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5164,Level 4 ENT Procedures,,,,,,,
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5165,Level 5 ENT Procedures,,,,,,,
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5182,Level 2 Vascular Procedures,14,14,8677.8914285714,1336.8042857143,1037.87,0,0
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5183,Level 3 Vascular Procedures,22,28,10590.026071428,2580.7910714286,1995.2067857143,0,0
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5184,Level 4 Vascular Procedures,,,,,,,
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5191,Level 1 Endovascular Procedures,58,58,16730.828448276,2740.7398275862,1907.7610344827,0,0
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5193,Level 3 Endovascular Procedures,,,,,,,
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5222,Level 2 Pacemaker and Similar Procedures,,,,,,,
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5223,Level 3 Pacemaker and Similar Procedures,,,,,,,
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5302,Level 2 Upper GI Procedures,16,17,6734.1364705882,1583.4964705882,1248.6964705882,0,0
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5303,Level 3 Upper GI Procedures,,,,,,,
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5341,Abdominal/Peritoneal/Biliary and Related Procedures,15,15,20122.440666667,3349.96,2669.07,0,0
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5361,Level 1 Laparoscopy and Related Services,42,42,18137.027380952,4836.2602380952,3827.9778571429,0,0
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5362,Level 2 Laparoscopy and Related Services,15,15,33196.973333333,8140.6313333333,6540.6313333333,0,0
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5372,Level 2 Urology and Related Services,,,,,,,
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5373,Level 3 Urology and Related Services,13,14,6734.4121428571,1668.7678571429,1299.2735714286,0,0
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5374,Level 4 Urology and Related Services,41,45,11003.435333333,2977.7275555556,2361.5875555555,0,0
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5375,Level 5 Urology and Related Services,42,47,13652.236808511,4221.1555319149,3317.2255319149,0,0
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5376,Level 6 Urology and Related Services,,,,,,,
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5414,Level 4 Gynecologic Procedures,,,,,,,
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5415,Level 5 Gynecologic Procedures,,,,,,,
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5431,Level 1 Nerve Procedures,25,27,5956.9888888889,1700.1,1354.55,0,0
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5491,Level 1 Intraocular Procedures,302,516,6896.7176550387,1962.0257751938,1544.3027906977,0,0
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5492,Level 2 Intraocular Procedures,,,,,,,
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",5503,"Level 3 Extraocular, Repair, and Plastic Eye Procedures",,,,,,,
010035,Cullman Regional Medical Center,1912 Alabama Highway 157,Cullman,AL,01,35058,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",8011,Comprehensive Observation Services,271,284,17685.704366197,2266.1000704225,1796.7693661972,0,0
010036,Andalusia Health,849 South Three Notch Street,Andalusia,AL,01,36420,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,13,14,11310.401428571,1317.7292857143,1031.0121428571,0,0
010036,Andalusia Health,849 South Three Notch Street,Andalusia,AL,01,36420,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,,,,,,,
010036,Andalusia Health,849 South Three Notch Street,Andalusia,AL,01,36420,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
010036,Andalusia Health,849 South Three Notch Street,Andalusia,AL,01,36420,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
010036,Andalusia Health,849 South Three Notch Street,Andalusia,AL,01,36420,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5112,Level 2 Musculoskeletal Procedures,15,16,12469.9175,1260.22,1004.07,0,0
010036,Andalusia Health,849 South Three Notch Street,Andalusia,AL,01,36420,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5113,Level 3 Musculoskeletal Procedures,13,13,19843.646153846,2614.98,2083.47,0,0
010036,Andalusia Health,849 South Three Notch Street,Andalusia,AL,01,36420,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5114,Level 4 Musculoskeletal Procedures,,,,,,,
010036,Andalusia Health,849 South Three Notch Street,Andalusia,AL,01,36420,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5115,Level 5 Musculoskeletal Procedures,,,,,,,
010036,Andalusia Health,849 South Three Notch Street,Andalusia,AL,01,36420,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5182,Level 2 Vascular Procedures,,,,,,,
010036,Andalusia Health,849 South Three Notch Street,Andalusia,AL,01,36420,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5183,Level 3 Vascular Procedures,15,15,11214.852666667,2617.01,2085.09,0,0
