Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_St,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,88,65905.522727,14693.136364,9595.6704545
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,44,57910.931818,13267.409091,8504.7045455
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,23,75100.478261,14642.434783,5790.2173913
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,58,57079.12069,15614.706897,8943.9482759
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,34,38043.735294,10057.911765,6608.8529412
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",196,INTERSTITIAL LUNG DISEASE WITH MCC,35,112609.57143,23987.057143,12687.142857
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",200,PNEUMOTHORAX WITH CC,12,65299.833333,12017.833333,7597
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",202,BRONCHITIS AND ASTHMA WITH CC/MCC,11,48325.545455,10892.454545,7415.3636364
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",205,OTHER RESPIRATORY SYSTEM DIAGNOSES WITH MCC,21,119269.90476,23093.238095,13131.619048
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",206,OTHER RESPIRATORY SYSTEM DIAGNOSES WITHOUT MCC,11,57354.727273,13353.909091,5932.0909091
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,33,327202.24242,62327.636364,48827.878788
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,46,161402.84783,28691.521739,21186.565217
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",216,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,33,422074.93939,85723.878788,71115.393939
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",217,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,11,216162.81818,62778.636364,40498.727273
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",219,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,113,316817.53097,76055.00885,54568.610619
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",220,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,92,223480.08696,47001.336957,36073.282609
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",233,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITH MCC,30,301714.33333,69712.6,45696.7
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",235,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITH MCC,76,247682.92105,51270.842105,38424.592105
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",236,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,78,181738.37179,37708.974359,25827.371795
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",240,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH CC,12,153938.91667,28922.833333,21422.083333
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,14,130165.07143,39599.714286,19965.714286
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,16,131111.25,39616.3125,15444
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,12,131864.58333,25255.333333,21486.166667
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,26,116783.61538,21044,12128.076923
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",252,OTHER VASCULAR PROCEDURES WITH MCC,32,149712.46875,31024.3125,24034.90625
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",253,OTHER VASCULAR PROCEDURES WITH CC,33,129673.57576,26414.818182,18256.181818
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,24,170016.33333,49631,46889.708333
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,178,144983.72472,38623.926966,36381.724719
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",268,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITH MCC,21,326943.71429,85678.809524,47010.52381
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",269,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITHOUT MCC,37,180221.10811,38109.459459,29891.297297
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,38,317883.36842,56840.605263,48295.815789
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",271,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC,16,140947.8125,35560.9375,24157.6875
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",273,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITH MCC,18,176472,39004.222222,26201.777778
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,204,101695.17647,26368.191176,23278.338235
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",105,71536.580952,17826.904762,12008.895238
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",48,58527.145833,16614.3125,7322.5
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",25,142735.08,27188.48,17482.2
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",106,117385.26415,29300.830189,14163.207547
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",47,78768.340426,15721.255319,8776.8723404
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",291,HEART FAILURE AND SHOCK WITH MCC,176,52721.551136,15616.517045,9597.7727273
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",292,HEART FAILURE AND SHOCK WITH CC,23,43053.869565,11936.608696,6689.3478261
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",299,PERIPHERAL VASCULAR DISORDERS WITH MCC,25,84178.24,17939.36,12075.8
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",300,PERIPHERAL VASCULAR DISORDERS WITH CC,37,45044.297297,12241.891892,8164.5945946
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",303,ATHEROSCLEROSIS WITHOUT MCC,13,29809.615385,9715.1538462,5380.4615385
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,36,52910.75,13845.444444,9041.8333333
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,39,31912.974359,8425.1794872,6043.2307692
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,27,25625.37037,6781.5925926,4312.7777778
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",312,SYNCOPE AND COLLAPSE,51,41121.745098,10130.215686,6455.7843137
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,47,97508.893617,24695.617021,16564.829787
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,30,44652.933333,11238.966667,8019.4333333
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",326,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",18,178709.66667,41620.555556,30659.777778
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",327,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",23,144318.3913,35676.782609,16492.347826
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",328,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC",14,84793.714286,15271.214286,11607
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,43,214742.76744,51250.093023,33736.162791
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,72,92722.861111,24574.722222,16059.402778
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,46,70361.086957,16089.782609,11406.065217
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",354,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC,12,79181,19995.166667,11972.833333
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",355,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT CC/MCC,18,71293.722222,12930.111111,10336.555556
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC,11,193065.72727,48890.272727,25081.818182
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",371,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,15,104944.26667,21612.2,12505.466667
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",372,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,13,45929.076923,14220.846154,6461.6923077
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",374,DIGESTIVE MALIGNANCY WITH MCC,12,73422.416667,21376.166667,13656.833333
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",375,DIGESTIVE MALIGNANCY WITH CC,24,28955.333333,12839.958333,8038.0416667
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",377,GASTROINTESTINAL HEMORRHAGE WITH MCC,39,78808.128205,21594.487179,11841.820513
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",378,GASTROINTESTINAL HEMORRHAGE WITH CC,53,45343.113208,11893.811321,7517
010033,University Of Alabama Hospital,Birmingham,619 South 19th Street,01,35233,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",386,INFLAMMATORY BOWEL DISEASE WITH CC,12,48286.5,12940.416667,7558.25
